College,Degree,GradYear,AssignedGiftOfficer,Spouse,Email,PhoneNumber,NoAddress,FL,NJ,NY,US,Canada,Israel,International,EmployerName,JobTitle,DoNotEmail,DoNotMail,DoNotPhone,NoInvitations,NoSolicitations,NoPublications,TotalGiving,FY21,FY20,FY19,FY18,FY17
College for Women,Bachelor of Arts,2001,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,2001,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,2001,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2306,500,360,360,0,0
College for Men,Bachelor of Arts,2001,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2710,500,1000,600,360,100
College for Men,Bachelor of Arts,2001,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3618,500,0,0,1000,0
College for Men,Bachelor of Arts,2001,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,3740,500,150,0,430,790
College for Men,Bachelor of Arts,2001,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,5162,500,100,100,100,500
College for Men,Bachelor of Arts,2001,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,2001,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,13755,1300,1150,150,1650,1330
College for Women,Bachelor of Arts,2001,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,2195,0,0,0,250,0
College for Women,Bachelor of Arts,2001,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,36,0,0,0,0,0
College for Men,Bachelor of Arts,2001,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,768,0,0,0,0,0
College for Women,Bachelor of Arts,2001,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,2001,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,132832,25000,5000,10000,15000,18872
College for Men,Bachelor of Arts,2001,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,18,0,0,0,0,0
College for Men,Bachelor of Arts,2001,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,538,0,0,0,0,0
College for Women,Bachelor of Arts,2001,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,54,0,0,0,0,0
College for Women,Bachelor of Arts,2001,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,2001,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,10145,1800,0,0,0,0
College for Women,Bachelor of Arts,2001,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,3165,1360,100,0,0,100
College for Women,Bachelor of Arts,2001,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1225,0,0,0,0,0
College for Men,Bachelor of Arts,2001,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,2001,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,2585,200,0,0,75,100
College for Men,Bachelor of Arts,2001,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,6389,200,350,400,200,100
College for Men,Bachelor of Arts,2001,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,578,180,180,0,118,0
College for Women,Bachelor of Arts,2001,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,18,0,0,0,0,0
College for Men,Bachelor of Arts,2001,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,2610,0,0,0,0,0
College for Men,Bachelor of Arts,2001,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,2001,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,2001,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,3037,1800,0,360,0,0
College for Women,Bachelor of Arts,2001,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1567,0,0,0,0,0
College for Women,Bachelor of Arts,2001,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,2039,400,0,420,300,237
College for Men,Bachelor of Arts,2001,1,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,2068,0,0,0,52,100
College for Men,Bachelor of Arts,2001,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1558,0,0,0,0,0
College for Women,Bachelor of Arts,2001,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,16000,0,0,0,0,1000
College for Women,Bachelor of Arts,2001,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1700,0,0,0,600,1000
College for Men,Bachelor of Arts,2001,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1744,0,0,0,54,0
College for Men,Bachelor of Arts,2001,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1110,100,180,0,100,172
College for Women,Bachelor of Arts,2001,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1150,360,180,0,0,0
College for Women,Bachelor of Arts,2001,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,702,0,0,100,0,0
College for Women,Bachelor of Arts,2001,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,500,0,0,0,0,0
College for Women,Bachelor of Arts,2001,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,500,0,0,0,0,0
College for Women,Bachelor of Arts,2001,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,109100,0,0,0,0,0
College for Men,Bachelor of Arts,2001,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,2001,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,669,180,0,0,36,0
College for Men,Bachelor of Arts,2001,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,2001,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,650,0,300,100,250,0
College for Women,Bachelor of Arts,2001,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,497,0,0,0,0,0
College for Women,Bachelor of Arts,2001,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,2001,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,2001,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
College for Women,Bachelor of Arts,2001,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
College for Men,Bachelor of Arts,2001,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
Seminary,Bachelor of Arts,2001,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
Seminary,Bachelor of Arts,2001,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10
College for Women,Bachelor of Arts,2001,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0
College for Men,Bachelor of Arts,2001,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18
College for Women,Bachelor of Arts,2001,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0
College for Women,Bachelor of Arts,2001,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0
College for Women,Bachelor of Arts,2001,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
College for Women,Bachelor of Arts,2001,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
College for Men,Bachelor of Arts,2001,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
College for Women,Bachelor of Arts,2001,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
College for Women,Bachelor of Arts,2001,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
College for Men,Bachelor of Arts,2001,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0
College for Men,Bachelor of Arts,2001,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50
College for Women,Bachelor of Arts,2001,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0
College for Men,Bachelor of Arts,2001,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0
College for Men,Bachelor of Arts,2001,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0
College for Men,Bachelor of Arts,2001,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,72,0
College for Women,Bachelor of Arts,2001,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0
College for Women,Bachelor of Arts,2001,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,136,0,125,0,0,11
College for Men,Bachelor of Arts,2001,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,150,0,100,50,0,0
College for Men,Bachelor of Arts,2001,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,150,0,150,0,0,0
College for Men,Bachelor of Arts,2001,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0
College for Women,Bachelor of Arts,2001,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,204,0,0,0,0,0
College for Women,Bachelor of Arts,2001,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,243,0,0,0,0,218
College for Men,Bachelor of Arts,2001,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0
College for Men,Bachelor of Arts,2001,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,322,0,0,36,0,0
College for Women,Bachelor of Arts,2001,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,394,0,0,0,0,0
College for Men,Bachelor of Arts,2001,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,442,0,0,0,0,0
College for Women,Bachelor of Arts,2001,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,500,0,100,200,200,0
Seminary,Bachelor of Arts,2001,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,661,0,0,0,0,0
College for Men,Bachelor of Arts,2001,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,681,0,0,0,0,0
College for Men,Bachelor of Arts,2001,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,700,0,0,0,0,0
College for Women,Bachelor of Arts,2001,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,733,0,0,0,0,0
College for Men,Bachelor of Arts,2001,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,850,0,0,0,250,0
College for Men,Bachelor of Arts,2001,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,850,0,0,0,0,0
College for Women,Bachelor of Arts,2001,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1060,0,0,0,0,50
College for Men,Bachelor of Arts,2001,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,2839,0,0,1800,0,680
College for Women,Bachelor of Arts,2001,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5950,0,0,0,0,2800
College for Women,Bachelor of Arts,2001,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,103244,0,1650,0,5000,5000
College for Women,Bachelor of Arts,2001,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,317214,0,0,27000,27000,27000
College for Women,Bachelor of Arts,2001,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,376084,0,0,0,0,400
College for Men,Bachelor of Arts,2001,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,2001,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,2001,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,2001,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,2001,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,2001,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,2001,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,2001,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,2001,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,2001,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,2001,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,2001,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,2001,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,2001,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,2001,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,2001,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,2001,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,2001,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,2001,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,2001,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,2001,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,2001,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,2001,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,2001,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,2001,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,2001,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,2001,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,2001,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,2001,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,2001,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,2001,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,2001,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,2001,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,2001,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,2001,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,2001,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,2001,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,2001,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,2001,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,2001,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,2001,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,2001,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seminary,Bachelor of Arts,2001,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,2001,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,2001,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,2001,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,2001,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,2001,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,2001,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,2001,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,2001,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,2001,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,2001,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,2001,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,2001,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,2001,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,2001,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,2001,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,2001,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,2001,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,2001,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,2001,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,2001,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,2001,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,2001,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,2001,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,2001,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,2001,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,2001,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2511,500,360,500,360,180
College for Men,Bachelor of Arts,2001,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2868,500,0,0,500,500
College for Men,Bachelor of Arts,2001,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2875,500,0,0,0,0
College for Men,Bachelor of Arts,2001,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,4757,500,172,236,434,108
College for Men,Bachelor of Arts,2001,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,219,0,0,0,0,0
College for Women,Bachelor of Arts,2001,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,2001,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,265,0,0,0,0,0
College for Women,Bachelor of Arts,2001,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,18,0,0,0,0,0
College for Men,Bachelor of Arts,2001,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,2001,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,2001,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,2001,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,2001,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,2001,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,2001,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0
College for Women,Bachelor of Arts,2001,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,627,180,0,50,98,43
College for Women,Bachelor of Arts,2001,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2118,0,0,0,0,0
College for Women,Bachelor of Arts,2001,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,2001,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1813,0,0,0,0,0
College for Women,Bachelor of Arts,2001,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1537,0,0,0,0,50
College for Men,Bachelor of Arts,2001,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3427,500,180,0,0,0
College for Women,Bachelor of Arts,2001,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,2001,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,111,0,0,0,0,36
College for Women,Bachelor of Arts,2001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,2001,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,2001,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,2001,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,2001,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,272,0,0,0,0,0
Seminary,Bachelor of Arts,2001,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,2001,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,2001,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,2001,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,2001,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,36,0,0,0,0,0
College for Men,Bachelor of Arts,2001,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,5717,360,180,0,100,200
